188 : 2400.0 

189 : 1100.0 

190 : 1600.0 

191 : 1300.0 

192 : 1200.0 

193 : 1100.0 

194 : 1100.0 

195 : 1200.0 

196 : 1000.0 

197 : 1400.0 

198 : 1500.0 

199 : 1600.0 

200 : 1000.0 

201 : 1100.0 

202 : 1200.0 

203 : 1600.0 

204 : 1200.0 

205 : 1400.0 

206 : 1100.0 

207 : 1300.0 

208 : 1100.0 

209 : 2400.0 

210 : 1900.0 

211 : 1200.0 

212 : 3800.0 

213 : 1900.0 

214 : 1500.0 

215 : 1200.0 

216 : 1200.0 

217 : 2400.0 

218 : 1200.0 

219 : 1000.0 

220 : 1100.0 

221 : 1100.0 

222 : 1600.0 

223 : 1200.0 

224 : 1600.0 

225 : 1100.0 

226 : 1200.0 

227 : 1100.0 

228 : 1200.0 

229 : 1200.0 

230 : 1500.0 

231 : 1500.0 

232 : 1000.0 

233 : 1000.0 

234 : 1200.0 

235 : 1000.0 

236 : 1200.0 

237 : 1900.0 

238 : 1100.0 

239 : 1200.0 

240 : 1500.0 

241 : 1600.0 

242 : 1100.0 

243 : 1100.0 

244 : 1400.0 

245 : 1400.0 

246 : 1200.0 

247 : 1100.0 

248 : 1100.0 

249 : 2400.0 

250 : 1400.0 

251 : 1000.0 

252 : 1200.0 

253 : 1200.0 

254 : 1300.0 

255 : 2400.0 

256 : 1500.0 

257 : 1100.0 

258 : 1000.0 

259 : 1000.0 

260 : 1200.0 

261 : 1200.0 

262 : 2300.0 

263 : 1500.0 

264 : 1000.0 

265 : 1300.0 

266 : 1200.0 

267 : 1500.0 

268 : 1500.0 

269 : 1300.0 

270 : 1400.0 

271 : 11400.0 

272 : 1500.0 

273 : 1500.0 

274 : 427.0 

275 : 1100.0 

276 : 1400.0 

277 : 1600.0 

278 : 1500.0 

279 : 1200.0 

280 : 1100.0 

281 : 1600.0 

282 : 1100.0 

283 : 1500.0 

284 : 1900.0 

285 : 1000.0 

286 : 1000.0 

287 : 1500.0 

288 : 1200.0 

289 : 4400.0 

290 : 1900.0 

291 : 1100.0 

292 : 1100.0 

293 : 1000.0 

294 : 1000.0 

295 : 1400.0 

296 : 1200.0 

297 : 1100.0 

298 : 1100.0 

299 : 1000.0 

300 : 1100.0 

301 : 1600.0 

302 : 1900.0 

303 : 1200.0 

304 : 2400.0 

305 : 1000.0 

306 : 1000.0 

307 : 1300.0 

308 : 1100.0 

309 : 1000.0 

310 : 1100.0 

311 : 1000.0 

312 : 1700.0 

313 : 1300.0 

314 : 1900.0 

315 : 1900.0 

316 : 1300.0 

317 : 1300.0 

318 : 1300.0 

319 : 1300.0 

320 : 1100.0 

321 : 1100.0 

322 : 1300.0 

323 : 1900.0 

324 : 1300.0 

325 : 2600.0 

326 : 3800.0 

327 : 1200.0 

328 : 2000.0 

329 : 2300.0 

330 : 1300.0 

331 : 2100.0 

332 : 2500.0 

333 : 1300.0 

334 : 2300.0 

335 : 1100.0 

336 : 1300.0 

337 : 3800.0 

338 : 1200.0 

339 : 1300.0 

340 : 1500.0 

341 : 1900.0 

342 : 3100.0 

343 : 1200.0 

344 : 1300.0 

345 : 1200.0 

346 : 1300.0 

347 : 1100.0 

348 : 1900.0 

349 : 2100.0 

350 : 10400.0 

351 : 1300.0 

352 : 2900.0 

353 : 1300.0 

354 : 1200.0 

355 : 1900.0 

356 : 5300.0 

357 : 1300.0 

358 : 2200.0 

359 : 1600.0 

360 : 1100.0 

361 : 1300.0 

362 : 1300.0 

363 : 1300.0 

364 : 1300.0 

365 : 1200.0 

366 : 2100.0 

367 : 1900.0 

368 : 1300.0 

369 : 1200.0 

370 : 1300.0 

371 : 1300.0 

372 : 2300.0 

373 : 1300.0 

374 : 1300.0 

375 : 1300.0 

376 : 1300.0 

377 : 1300.0 

378 : 1200.0 

379 : 1300.0 

380 : 1300.0 

381 : 1300.0 

382 : 1100.0 

383 : 1300.0 

384 : 1200.0 

385 : 2300.0 

386 : 1200.0 

387 : 1300.0 

388 : 1200.0 

389 : 1300.0 

390 : 1200.0 

391 : 1300.0 

392 : 1300.0 

393 : 1900.0 

394 : 1200.0 

395 : 1300.0 

396 : 1200.0 

397 : 1300.0 

398 : 1900.0 

399 : 1300.0 

400 : 1300.0 

401 : 1100.0 

402 : 1200.0 

403 : 1300.0 

404 : 1300.0 

405 : 1200.0 

406 : 1300.0 

407 : 560.0 

408 : 1100.0 

409 : 1100.0 

410 : 1300.0 

411 : 10400.0 

412 : 1300.0 

413 : 2500.0 

414 : 1300.0 

415 : 1100.0 

416 : 2100.0 

417 : 1400.0 

418 : 1300.0 

419 : 1100.0 

420 : 2100.0 

421 : 1300.0 

422 : 1300.0 

423 : 1100.0 

424 : 1300.0 

425 : 1300.0 

426 : 1500.0 

427 : 1300.0 

428 : 1300.0 

429 : 1300.0 

430 : 1900.0 

431 : 2500.0 

432 : 1600.0 

433 : 1900.0 

434 : 1300.0 

435 : 1200.0 

436 : 1200.0 

437 : 1200.0 

438 : 1200.0 

439 : 1200.0 

440 : 1200.0 

441 : 1300.0 

442 : 1900.0 

443 : 1900.0 

444 : 1100.0 

445 : 1900.0 

446 : 1600.0 

447 : 1200.0 

448 : 2400.0 

449 : 1100.0 

450 : 1300.0 

451 : 1300.0 

452 : 1000.0 

453 : 1900.0 

454 : 1200.0 

455 : 1200.0 

456 : 1200.0 

457 : 1900.0 

458 : 1200.0 

459 : 2300.0 

460 : 1300.0 

461 : 358.0 

462 : 5300.0 

463 : 3400.0 

464 : 1900.0 

465 : 1300.0 

466 : 2300.0 

467 : 1200.0 

468 : 1200.0 

469 : 1200.0 

470 : 1300.0 

471 : 6300.0 

472 : 358.0 

473 : 2300.0 

474 : 1200.0 

475 : 1200.0 

476 : 1100.0 

477 : 1200.0 

478 : 2100.0 

479 : 1200.0 

480 : 1100.0 

481 : 1300.0 

482 : 1300.0 

483 : 1900.0 

484 : 1200.0 

485 : 1300.0 

486 : 1200.0 

487 : 1300.0 

488 : 1900.0 

489 : 1500.0 

490 : 1900.0 

491 : 1200.0 

492 : 1300.0 

493 : 1300.0 

494 : 1200.0 

495 : 1400.0 

496 : 1200.0 

497 : 1600.0 

498 : 1300.0 

499 : 1900.0 

500 : 1200.0 

501 : 1900.0 

502 : 1200.0 

503 : 1200.0 

504 : 1900.0 

505 : 1900.0 

506 : 1900.0 

507 : 1200.0 

508 : 1300.0 

509 : 1600.0 

510 : 1200.0 

511 : 1900.0 

512 : 1900.0 

513 : 1100.0 

514 : 1900.0 

515 : 1200.0 

516 : 1200.0 

517 : 1200.0 

518 : 1300.0 

519 : 2500.0 

520 : 1200.0 

521 : 1300.0 

522 : 1300.0 

523 : 1300.0 

524 : 1900.0 

525 : 1100.0 

526 : 1200.0 

527 : 1200.0 

528 : 1100.0 

529 : 1200.0 

530 : 1200.0 

531 : 1200.0 

532 : 1000.0 

533 : 1200.0 

534 : 1200.0 

535 : 1200.0 

536 : 1200.0 

537 : 4900.0 

538 : 1300.0 

539 : 1200.0 

540 : 1300.0 

541 : 1300.0 

542 : 1900.0 

543 : 1200.0 

544 : 2300.0 

545 : 2500.0 

546 : 368.0 

547 : 1900.0 

548 : 1300.0 

549 : 1100.0 

550 : 1200.0 

551 : 1200.0 

552 : 1800.0 

553 : 1100.0 

554 : 2300.0 

555 : 1200.0 

556 : 1100.0 

557 : 1200.0 

558 : 1400.0 

559 : 1200.0 

560 : 438.0 

561 : 1500.0 

562 : 1900.0 

563 : 1300.0 

564 : 1300.0 

565 : 17100.0 

566 : 1900.0 

567 : 1200.0 

568 : 1200.0 

569 : 2900.0 

570 : 1300.0 

571 : 1900.0 

572 : 1200.0 

573 : 1300.0 

574 : 1200.0 

575 : 1200.0 

576 : 2300.0 

577 : 1200.0 

578 : 1300.0 

579 : 1200.0 

580 : 1300.0 

581 : 1200.0 

582 : 1900.0 

583 : 1300.0 

584 : 2100.0 

585 : 1400.0 

586 : 1100.0 

587 : 1300.0 

588 : 471.0 

589 : 1800.0 

590 : 1000.0 

591 : 1100.0 

592 : 1100.0 

593 : 1300.0 

594 : 1100.0 

595 : 2200.0 

596 : 2000.0 

597 : 1800.0 

598 : 3500.0 

599 : 6500.0 

600 : 1100.0 

601 : 1000.0 

602 : 1200.0 

603 : 1100.0 

604 : 1100.0 

605 : 1500.0 

606 : 1100.0 

607 : 1300.0 

608 : 1800.0 

609 : 1100.0 

610 : 1300.0 

611 : 1500.0 

612 : 1900.0 

613 : 1200.0 

614 : 1200.0 

615 : 1100.0 

616 : 1200.0 

617 : 2100.0 

618 : 1200.0 

619 : 1200.0 

620 : 2000.0 

621 : 1700.0 

622 : 1000.0 

623 : 1200.0 

624 : 1700.0 

625 : 1100.0 

626 : 1000.0 

627 : 2000.0 

628 : 532.0 

629 : 1200.0 

630 : 2100.0 

631 : 1100.0 

632 : 1100.0 

633 : 1800.0 

634 : 1100.0 

635 : 1300.0 

636 : 4400.0 

637 : 1300.0 

638 : 1500.0 

639 : 3700.0 

640 : 1500.0 

641 : 1100.0 

642 : 1100.0 

643 : 1100.0 

644 : 1100.0 

645 : 1200.0 

646 : 2700.0 

647 : 1100.0 

648 : 1900.0 

649 : 7800.0 

650 : 1000.0 

651 : 2000.0 

652 : 1500.0 

653 : 1000.0 

654 : 1400.0 

655 : 9800.0 

656 : 1500.0 

657 : 2200.0 

658 : 790.0 

659 : 1100.0 

660 : 1700.0 

661 : 1200.0 

662 : 4100.0 

663 : 1200.0 

664 : 1500.0 

665 : 5700.0 

666 : 2000.0 

667 : 1100.0 

668 : 1100.0 

669 : 1100.0 

670 : 1900.0 

671 : 1200.0 

672 : 1200.0 

673 : 4300.0 

674 : 1100.0 

675 : 1500.0 

676 : 1200.0 

677 : 1300.0 

678 : 1200.0 

679 : 1400.0 

680 : 1100.0 

681 : 2100.0 

682 : 1100.0 

683 : 1300.0 

684 : 1500.0 

685 : 1100.0 

686 : 1100.0 

687 : 2100.0 

688 : 1100.0 

689 : 1200.0 

690 : 1200.0 

691 : 1200.0 

692 : 1100.0 

693 : 2700.0 

694 : 1600.0 

695 : 1100.0 

696 : 1100.0 

697 : 1500.0 

698 : 1200.0 

699 : 1500.0 

700 : 1000.0 

701 : 1100.0 

702 : 1500.0 

703 : 1000.0 

704 : 1200.0 

705 : 2300.0 

706 : 1100.0 

707 : 1800.0 

708 : 1600.0 

709 : 2700.0 

710 : 1100.0 

711 : 1300.0 

712 : 1200.0 

713 : 1800.0 

714 : 1200.0 

715 : 2400.0 

716 : 1500.0 

717 : 1100.0 

718 : 1800.0 

719 : 3700.0 

720 : 7800.0 

721 : 2000.0 

722 : 3300.0 

723 : 2000.0 

724 : 5600.0 

725 : 1100.0 

726 : 1600.0 

727 : 1500.0 

728 : 1600.0 

729 : 2400.0 

730 : 1000.0 

731 : 1500.0 

732 : 1700.0 

733 : 8200.0 

734 : 1200.0 

735 : 1600.0 

736 : 1900.0 

737 : 1200.0 

738 : 1200.0 

739 : 4800.0 

740 : 1200.0 

741 : 1300.0 

742 : 1500.0 

743 : 1500.0 

744 : 1300.0 

745 : 1100.0 

746 : 1300.0 

747 : 1100.0 

748 : 1100.0 

749 : 1200.0 

750 : 2100.0 

751 : 1100.0 

752 : 1100.0 

753 : 1000.0 

754 : 1000.0 

755 : 1300.0 

756 : 1200.0 

757 : 1300.0 

758 : 1200.0 

759 : 1800.0 

760 : 1100.0 

761 : 1700.0 

762 : 1300.0 

763 : 3700.0 

764 : 1600.0 

765 : 1900.0 

766 : 1700.0 

767 : 1800.0 

768 : 1100.0 

769 : 1200.0 

770 : 1100.0 

771 : 1100.0 

772 : 1800.0 

773 : 1600.0 

774 : 1100.0 

775 : 1200.0 

776 : 1100.0 

777 : 1100.0 

778 : 1300.0 

779 : 1100.0 

780 : 2700.0 

781 : 2700.0 

782 : 1500.0 

783 : 1200.0 

784 : 1300.0 

785 : 1100.0 

786 : 1300.0 

787 : 1300.0 

788 : 1100.0 

789 : 1200.0 

790 : 1200.0 

791 : 1200.0 

792 : 1800.0 

793 : 1100.0 

794 : 522.0 

795 : 1800.0 

796 : 1100.0 

797 : 2000.0 

798 : 1100.0 

799 : 1200.0 

800 : 2700.0 

801 : 1200.0 

802 : 1900.0 

803 : 6700.0 

804 : 2700.0 

805 : 1300.0 

806 : 1100.0 

807 : 1500.0 

808 : 2100.0 

809 : 1200.0 

810 : 559.0 

811 : 1500.0 

812 : 2700.0 

813 : 1500.0 

814 : 1200.0 

815 : 1300.0 

816 : 1700.0 

817 : 1500.0 

818 : 1000.0 

819 : 1100.0 

820 : 1100.0 

821 : 1500.0 

822 : 1100.0 

823 : 1200.0 

824 : 2700.0 

825 : 1000.0 

826 : 1100.0 

827 : 1200.0 

828 : 2000.0 

829 : 1100.0 

830 : 2100.0 

831 : 1100.0 

832 : 5600.0 

833 : 1200.0 

834 : 469.0 

835 : 1500.0 

836 : 1100.0 

837 : 2100.0 

838 : 2000.0 

839 : 1000.0 

840 : 1000.0 

841 : 1200.0 

842 : 1300.0 

843 : 1100.0 

844 : 1100.0 

845 : 1200.0 

846 : 1000.0 

847 : 1100.0 

848 : 1200.0 

849 : 1100.0 

850 : 1300.0 

851 : 1100.0 

852 : 1100.0 

853 : 2100.0 

854 : 1200.0 

855 : 6000.0 

856 : 1500.0 

857 : 1100.0 

858 : 1100.0 

859 : 1300.0 

860 : 1500.0 

861 : 1500.0 

862 : 1200.0 

863 : 1300.0 

864 : 2000.0 

865 : 1200.0 

866 : 2000.0 

867 : 469.0 

868 : 1100.0 

869 : 3000.0 

870 : 1200.0 

871 : 1100.0 

872 : 1600.0 

873 : 1800.0 

874 : 2400.0 

875 : 1800.0 

876 : 1200.0 

877 : 1000.0 

878 : 1300.0 

879 : 1300.0 

880 : 1200.0 

881 : 1500.0 

882 : 1100.0 

883 : 2200.0 

884 : 1000.0 

885 : 1100.0 

886 : 1800.0 

887 : 1200.0 

888 : 536.0 

889 : 1600.0 

890 : 1100.0 

891 : 1100.0 

892 : 1200.0 

893 : 1500.0 

894 : 1500.0 

895 : 2000.0 

896 : 1200.0 

897 : 441.0 

898 : 1500.0 

899 : 1100.0 

900 : 1100.0 

901 : 1400.0 

902 : 1200.0 

903 : 1600.0 

904 : 1100.0 

905 : 1100.0 

906 : 1300.0 

907 : 1100.0 

908 : 469.0 

909 : 1900.0 

910 : 1100.0 

911 : 1100.0 

912 : 2100.0 

913 : 1500.0 

914 : 1300.0 

915 : 1000.0 

916 : 1100.0 

917 : 1500.0 

918 : 1500.0 

919 : 1500.0 

920 : 1400.0 

921 : 1600.0 

922 : 8200.0 

923 : 1100.0 

924 : 1100.0 

925 : 1000.0 

926 : 1000.0 

927 : 1100.0 

928 : 1200.0 

929 : 1000.0 

930 : 1100.0 

931 : 5700.0 

932 : 1000.0 

933 : 1100.0 

934 : 1100.0 

935 : 1200.0 

936 : 1500.0 

937 : 1500.0 

938 : 2400.0 

939 : 1300.0 

940 : 1100.0 

941 : 1100.0 

942 : 1300.0 

943 : 1100.0 

944 : 1300.0 

945 : 1100.0 

946 : 1100.0 

947 : 1100.0 

948 : 1200.0 

949 : 1100.0 

950 : 1000.0 

951 : 1200.0 

952 : 1200.0 

953 : 1300.0 

954 : 2300.0 

955 : 3000.0 

956 : 1200.0 

957 : 1300.0 

958 : 1200.0 

959 : 1900.0 

960 : 1200.0 

961 : 1300.0 

962 : 1200.0 

963 : 1200.0 

964 : 1500.0 

965 : 2000.0 

966 : 1300.0 

967 : 1200.0 

968 : 1000.0 

969 : 2700.0 

970 : 12300.0 

971 : 1500.0 

972 : 1500.0 

973 : 1100.0 

974 : 1200.0 

975 : 3400.0 

976 : 1800.0 

977 : 1100.0 

978 : 1500.0 

979 : 1100.0 

980 : 1600.0 

981 : 1200.0 

982 : 1100.0 

983 : 1200.0 

984 : 1600.0 

985 : 1100.0 

986 : 1300.0 

987 : 1100.0 

988 : 3000.0 

989 : 1300.0 

990 : 1300.0 

991 : 1100.0 

992 : 1000.0 

993 : 1500.0 

994 : 1200.0 

995 : 1500.0 

996 : 1600.0 

997 : 1200.0 

998 : 1200.0 

999 : 3000.0 

1000 : 1800.0 

1001 : 1100.0 

1002 : 2000.0 

1003 : 1300.0 

1004 : 1800.0 

1005 : 1500.0 

1006 : 1300.0 

1007 : 1500.0 

1008 : 2400.0 

1009 : 1200.0 

1010 : 1100.0 

1011 : 1800.0 

1012 : 1200.0 

1013 : 1100.0 

1014 : 1100.0 

1015 : 1500.0 

1016 : 2100.0 

1017 : 1100.0 

1018 : 1900.0 

1019 : 2400.0 

1020 : 1200.0 

1021 : 1200.0 

1022 : 1100.0 

1023 : 1100.0 

1024 : 1200.0 

1025 : 1100.0 

1026 : 1600.0 

1027 : 2700.0 

1028 : 1100.0 

1029 : 1100.0 

1030 : 1100.0 

1031 : 2400.0 

1032 : 1300.0 

1033 : 1100.0 

1034 : 1100.0 

1035 : 1800.0 

1036 : 1200.0 

1037 : 4000.0 

1038 : 1800.0 

1039 : 1100.0 

1040 : 1500.0 

1041 : 2000.0 

1042 : 1200.0 

1043 : 2700.0 

1044 : 1200.0 

1045 : 6700.0 

1046 : 1200.0 

1047 : 1500.0 

1048 : 1000.0 

1049 : 1400.0 

1050 : 1200.0 

1051 : 2200.0 

1052 : 1300.0 

1053 : 1100.0 

1054 : 1200.0 

1055 : 1200.0 

1056 : 1500.0 

1057 : 1100.0 

1058 : 2200.0 

1059 : 1200.0 

1060 : 1500.0 

1061 : 2400.0 

1062 : 1500.0 

1063 : 2700.0 

1064 : 2400.0 

1065 : 1500.0 

1066 : 1500.0 

1067 : 1500.0 

1068 : 1300.0 

1069 : 1300.0 

1070 : 3900.0 

1071 : 1700.0 

1072 : 1600.0 

1073 : 1100.0 

1074 : 1400.0 

1075 : 3700.0 

1076 : 1200.0 

1077 : 1200.0 

1078 : 1200.0 

1079 : 1500.0 

1080 : 1500.0 

1081 : 1100.0 

1082 : 1100.0 

1083 : 1100.0 

1084 : 1200.0 

1085 : 1200.0 

1086 : 1200.0 

1087 : 1100.0 

1088 : 1200.0 

1089 : 1500.0 

1090 : 1300.0 

1091 : 1100.0 

1092 : 2700.0 

1093 : 1100.0 

1094 : 1200.0 

1095 : 1300.0 

1096 : 1200.0 

1097 : 1500.0 

1098 : 1200.0 

1099 : 1100.0 

1100 : 1100.0 

1101 : 469.0 

1102 : 1300.0 

1103 : 1100.0 

1104 : 1100.0 

1105 : 1500.0 

1106 : 1100.0 

1107 : 1200.0 

1108 : 2100.0 

1109 : 1000.0 

1110 : 4300.0 

1111 : 1200.0 

1112 : 1500.0 

1113 : 1500.0 

1114 : 1100.0 

1115 : 1200.0 

1116 : 6700.0 

1117 : 1400.0 

1118 : 6700.0 

1119 : 1300.0 

1120 : 2700.0 

1121 : 1300.0 

1122 : 2800.0 

1123 : 3400.0 

1124 : 1300.0 

1125 : 4000.0 

1126 : 2100.0 

1127 : 2400.0 

1128 : 1200.0 

1129 : 1300.0 

1130 : 2100.0 

1131 : 1200.0 

1132 : 2100.0 

1133 : 4300.0 

1134 : 1200.0 

1135 : 3400.0 

1136 : 2100.0 

1137 : 2100.0 

1138 : 4100.0 

1139 : 1900.0 

1140 : 2000.0 

1141 : 1100.0 

1142 : 1100.0 

1143 : 1200.0 

1144 : 1200.0 

1145 : 4800.0 

1146 : 559.0 

1147 : 1100.0 

1148 : 2000.0 

1149 : 1500.0 

1150 : 3200.0 

1151 : 1100.0 

1152 : 4100.0 

1153 : 1900.0 

1154 : 1000.0 

1155 : 5900.0 

1156 : 1100.0 

1157 : 1600.0 

1158 : 1200.0 

1159 : 1500.0 

1160 : 2700.0 

1161 : 2500.0 

1162 : 1100.0 

1163 : 1100.0 

1164 : 1100.0 

1165 : 4300.0 

1166 : 1500.0 

1167 : 3200.0 

1168 : 1700.0 

1169 : 1200.0 

1170 : 1200.0 

1171 : 790.0 

1172 : 1700.0 

1173 : 1100.0 

1174 : 1500.0 

1175 : 1100.0 

1176 : 1000.0 

1177 : 1200.0 

1178 : 1100.0 

1179 : 3500.0 

1180 : 1200.0 

1181 : 1200.0 

1182 : 1100.0 

1183 : 1000.0 

1184 : 1300.0 

1185 : 1000.0 

1186 : 1200.0 

1187 : 1200.0 

1188 : 3000.0 

1189 : 4300.0 

1190 : 1200.0 

1191 : 1100.0 

1192 : 3600.0 

1193 : 1100.0 

1194 : 1200.0 

1195 : 1100.0 

1196 : 2000.0 

1197 : 1300.0 

1198 : 1500.0 

1199 : 1500.0 

1200 : 1200.0 

1201 : 3000.0 

1202 : 1100.0 

1203 : 1400.0 

1204 : 1000.0 

1205 : 1200.0 

1206 : 1700.0 

1207 : 5700.0 

1208 : 1200.0 

1209 : 1100.0 

1210 : 2000.0 

1211 : 1100.0 

1212 : 1200.0 

1213 : 790.0 

1214 : 1500.0 

1215 : 790.0 

1216 : 11900.0 

1217 : 2400.0 

1218 : 1600.0 

1219 : 3000.0 

1220 : 1500.0 

1221 : 1100.0 

1222 : 1200.0 

1223 : 6700.0 

1224 : 1700.0 

1225 : 559.0 

1226 : 1300.0 

1227 : 1200.0 

1228 : 1100.0 

1229 : 1100.0 

1230 : 1100.0 

1231 : 1100.0 

1232 : 1100.0 

1233 : 1100.0 

1234 : 1100.0 

1235 : 469.0 

1236 : 1200.0 

1237 : 3000.0 

1238 : 1200.0 

1239 : 1700.0 

1240 : 1200.0 

1241 : 1500.0 

1242 : 1000.0 

1243 : 1100.0 

1244 : 7800.0 

1245 : 1500.0 

1246 : 2700.0 

1247 : 1000.0 

1248 : 2100.0 

1249 : 1600.0 

1250 : 1100.0 

1251 : 4800.0 

1252 : 1100.0 

1253 : 1000.0 

1254 : 1100.0 

1255 : 1200.0 

